account,date,fraud,merchant
A243,01/01/2015,FALSE,M41
A244,01/01/2015,FALSE,M25
A245,01/01/2015,FALSE,M86
A245,01/01/2015,FALSE,M92
A245,01/01/2015,FALSE,M72
A246,01/01/2015,FALSE,M89
A247,01/01/2015,FALSE,M42
A247,01/01/2015,FALSE,M37
A248,01/01/2015,FALSE,M69
A248,01/01/2015,FALSE,M4
A248,01/01/2015,FALSE,M82
A248,01/01/2015,FALSE,M14
A249,01/01/2015,FALSE,M70
A249,01/01/2015,FALSE,M2
A249,01/01/2015,FALSE,M32
A249,01/01/2015,FALSE,M52
A249,01/01/2015,FALSE,M91
A250,01/01/2015,FALSE,M13
A250,01/01/2015,FALSE,M87
A250,01/01/2015,FALSE,M87
A251,01/01/2015,FALSE,M43
A251,01/01/2015,FALSE,M49
A251,01/01/2015,FALSE,M25
A251,01/01/2015,FALSE,M51
A251,01/01/2015,FALSE,M54
A251,01/01/2015,FALSE,M5
A251,01/01/2015,TRUE,M40
A252,01/01/2015,FALSE,M66
A252,01/01/2015,FALSE,M50
A253,01/01/2015,FALSE,M73
A253,01/01/2015,FALSE,M64
A253,01/01/2015,FALSE,M75
A253,01/01/2015,FALSE,M15
A254,01/01/2015,FALSE,M87
A254,01/01/2015,FALSE,M23
A254,01/01/2015,FALSE,M31
A254,01/01/2015,FALSE,M35
A255,01/01/2015,FALSE,M55
A255,01/01/2015,FALSE,M89
A255,01/01/2015,FALSE,M85
A255,01/01/2015,FALSE,M45
A256,01/01/2015,FALSE,M80
A256,01/01/2015,FALSE,M35
A256,01/01/2015,FALSE,M43
A257,01/01/2015,FALSE,M22
A257,01/01/2015,FALSE,M35
A257,01/01/2015,FALSE,M75
A257,01/01/2015,FALSE,M37
A258,01/01/2015,FALSE,M51
A258,01/01/2015,FALSE,M92
A258,01/01/2015,FALSE,M10
A258,01/01/2015,FALSE,M62
A258,01/01/2015,FALSE,M78
A259,01/01/2015,FALSE,M97
A259,01/01/2015,FALSE,M53
A260,01/01/2015,FALSE,M56
A260,01/01/2015,FALSE,M24
A261,01/01/2015,FALSE,M10
A261,01/01/2015,FALSE,M31
A261,01/01/2015,FALSE,M59
A261,01/01/2015,FALSE,M44
A261,01/01/2015,FALSE,M97
A261,01/01/2015,FALSE,M87
A261,01/01/2015,FALSE,M45
A261,01/01/2015,FALSE,M52
A261,01/01/2015,FALSE,M40
A262,01/01/2015,FALSE,M12
A262,01/01/2015,FALSE,M16
A262,01/01/2015,FALSE,M91
A262,01/01/2015,FALSE,M73
A262,01/01/2015,FALSE,M10
A263,01/01/2015,FALSE,M20
A263,01/01/2015,FALSE,M39
A263,01/01/2015,FALSE,M63
A263,01/01/2015,FALSE,M61
A263,01/01/2015,FALSE,M23
A263,01/01/2015,FALSE,M72
A263,01/01/2015,FALSE,M61
A264,01/01/2015,FALSE,M12
A264,01/01/2015,FALSE,M10
A264,01/01/2015,FALSE,M45
A265,01/01/2015,FALSE,M4
A265,01/01/2015,FALSE,M82
A266,01/01/2015,FALSE,M17
A266,01/01/2015,FALSE,M94
A266,01/01/2015,FALSE,M62
A267,01/01/2015,FALSE,M39
A267,01/01/2015,FALSE,M82
A268,01/01/2015,FALSE,M63
A268,01/01/2015,FALSE,M20
A268,01/01/2015,FALSE,M59
A268,01/01/2015,FALSE,M50
A269,01/01/2015,FALSE,M87
A269,01/01/2015,FALSE,M90
A269,01/01/2015,FALSE,M21
A269,01/01/2015,FALSE,M63
A269,01/01/2015,FALSE,M68
A269,01/01/2015,FALSE,M96
A270,01/01/2015,FALSE,M65
A270,01/01/2015,FALSE,M85
A270,01/01/2015,FALSE,M85
A271,01/01/2015,FALSE,M11
A271,01/01/2015,FALSE,M82
A271,01/01/2015,FALSE,M92
A271,01/01/2015,FALSE,M82
A271,01/01/2015,FALSE,M88
A271,01/01/2015,FALSE,M15
A272,01/01/2015,FALSE,M18
A272,01/01/2015,FALSE,M14
A272,01/01/2015,FALSE,M82
A273,01/01/2015,TRUE,M67
A273,01/01/2015,FALSE,M27
A274,01/01/2015,FALSE,M58
A274,01/01/2015,FALSE,M60
A276,01/01/2015,FALSE,M73
A276,01/01/2015,FALSE,M68
A277,01/01/2015,FALSE,M24
A277,01/01/2015,FALSE,M18
A278,01/01/2015,FALSE,M33
A280,01/01/2015,FALSE,M80
A280,01/01/2015,FALSE,M81
A280,01/01/2015,FALSE,M37
A280,01/01/2015,FALSE,M58
A280,01/01/2015,FALSE,M81
A281,01/01/2015,FALSE,M88
A281,01/01/2015,FALSE,M50
A281,01/01/2015,FALSE,M2
A281,01/01/2015,FALSE,M56
A281,01/01/2015,FALSE,M58
A281,01/01/2015,FALSE,M57
A281,01/01/2015,FALSE,M8
A283,01/01/2015,FALSE,M3
A283,01/01/2015,FALSE,M81
A283,01/01/2015,FALSE,M61
A284,01/01/2015,FALSE,M66
A284,01/01/2015,FALSE,M79
A284,01/01/2015,FALSE,M70
A284,01/01/2015,FALSE,M48
A284,01/01/2015,FALSE,M0
A285,01/01/2015,FALSE,M98
A286,01/01/2015,FALSE,M43
A286,01/01/2015,FALSE,M0
A286,01/01/2015,FALSE,M17
A286,01/01/2015,FALSE,M9
A287,01/01/2015,FALSE,M65
A287,01/01/2015,FALSE,M92
A288,01/01/2015,FALSE,M5
A288,01/01/2015,FALSE,M53
A288,01/01/2015,FALSE,M60
A288,01/01/2015,FALSE,M34
A288,01/01/2015,FALSE,M14
A289,01/01/2015,FALSE,M83
A289,01/01/2015,FALSE,M95
A289,01/01/2015,FALSE,M54
A289,01/01/2015,FALSE,M56
A289,01/01/2015,FALSE,M2
A290,01/01/2015,FALSE,M18
A290,01/01/2015,FALSE,M97
A291,01/01/2015,FALSE,M29
A292,01/01/2015,FALSE,M31
A292,01/01/2015,FALSE,M69
A292,01/01/2015,FALSE,M44
A292,01/01/2015,FALSE,M27
A293,01/01/2015,FALSE,M2
A293,01/01/2015,FALSE,M58
A293,01/01/2015,FALSE,M85
A293,01/01/2015,FALSE,M18
A293,01/01/2015,FALSE,M42
A293,01/01/2015,FALSE,M51
A293,01/01/2015,FALSE,M88
A293,01/01/2015,FALSE,M83
A294,01/01/2015,FALSE,M27
A294,01/01/2015,FALSE,M31
A294,01/01/2015,FALSE,M53
A295,01/01/2015,FALSE,M59
A296,01/01/2015,FALSE,M91
A296,01/01/2015,FALSE,M4
A296,01/01/2015,FALSE,M37
A296,01/01/2015,FALSE,M33
A296,01/01/2015,FALSE,M95
A296,01/01/2015,FALSE,M41
A297,01/01/2015,FALSE,M61
A297,01/01/2015,FALSE,M34
A297,01/01/2015,FALSE,M33
A297,01/01/2015,FALSE,M42
A298,01/01/2015,FALSE,M6
A298,01/01/2015,FALSE,M16
A299,01/01/2015,FALSE,M29
A300,01/01/2015,FALSE,M59
A301,01/01/2015,FALSE,M45
A301,01/01/2015,FALSE,M24
A302,01/01/2015,FALSE,M49
A302,01/01/2015,FALSE,M82
A302,01/01/2015,FALSE,M4
A302,01/01/2015,FALSE,M83
A303,01/01/2015,FALSE,M6
A303,01/01/2015,FALSE,M54
A303,01/01/2015,FALSE,M74
A303,01/01/2015,FALSE,M48
A304,01/01/2015,FALSE,M84
A304,01/01/2015,FALSE,M76
A304,01/01/2015,FALSE,M26
A305,01/01/2015,FALSE,M31
A305,01/01/2015,FALSE,M53
A305,01/01/2015,FALSE,M40
A306,01/01/2015,FALSE,M61
A306,01/01/2015,FALSE,M78
A306,01/01/2015,FALSE,M56
A307,01/01/2015,FALSE,M75
A307,01/01/2015,FALSE,M74
A307,01/01/2015,FALSE,M42
A308,01/01/2015,FALSE,M4
A308,01/01/2015,FALSE,M90
A308,01/01/2015,FALSE,M92
A309,01/01/2015,FALSE,M52
A309,01/01/2015,FALSE,M25
A309,01/01/2015,FALSE,M0
A310,01/01/2015,FALSE,M31
A310,01/01/2015,FALSE,M56
A310,01/01/2015,FALSE,M41
A310,01/01/2015,FALSE,M58
A311,01/01/2015,FALSE,M92
A311,01/01/2015,FALSE,M74
A311,01/01/2015,FALSE,M12
A312,01/01/2015,FALSE,M95
A312,01/01/2015,FALSE,M2
A312,01/01/2015,FALSE,M27
A312,01/01/2015,FALSE,M70
A313,01/01/2015,FALSE,M22
A313,01/01/2015,FALSE,M65
A313,01/01/2015,FALSE,M90
A313,01/01/2015,FALSE,M63
A314,01/01/2015,FALSE,M76
A314,01/01/2015,FALSE,M3
A314,01/01/2015,FALSE,M76
A314,01/01/2015,FALSE,M54
A314,01/01/2015,FALSE,M18
A315,01/01/2015,FALSE,M61
A315,01/01/2015,FALSE,M71
A315,01/01/2015,FALSE,M84
A316,01/01/2015,FALSE,M78
A316,01/01/2015,FALSE,M18
A316,01/01/2015,FALSE,M80
A316,01/01/2015,FALSE,M80
A317,01/01/2015,FALSE,M37
A317,01/01/2015,FALSE,M31
A317,01/01/2015,FALSE,M72
A317,01/01/2015,FALSE,M48
A317,01/01/2015,FALSE,M82
A318,01/01/2015,FALSE,M25
A319,01/01/2015,FALSE,M56
A319,01/01/2015,FALSE,M42
A319,01/01/2015,FALSE,M25
A320,01/01/2015,FALSE,M42
A320,01/01/2015,FALSE,M56
A320,01/01/2015,FALSE,M15
A320,01/01/2015,FALSE,M34
A321,01/01/2015,FALSE,M36
A321,01/01/2015,FALSE,M66
A321,01/01/2015,FALSE,M45
A321,01/01/2015,FALSE,M74
A321,01/01/2015,FALSE,M26
A322,01/01/2015,FALSE,M87
A322,01/01/2015,FALSE,M30
A322,01/01/2015,FALSE,M14
A323,01/01/2015,FALSE,M17
A323,01/01/2015,FALSE,M0
A323,01/01/2015,FALSE,M73
A324,01/01/2015,FALSE,M89
A325,01/01/2015,FALSE,M46
A326,01/01/2015,FALSE,M33
A326,01/01/2015,FALSE,M17
A326,01/01/2015,FALSE,M3
A326,01/01/2015,FALSE,M97
A326,01/01/2015,FALSE,M19
A327,01/01/2015,FALSE,M93
A327,01/01/2015,FALSE,M3
A327,01/01/2015,FALSE,M61
A327,01/01/2015,FALSE,M79
A327,01/01/2015,FALSE,M91
A327,01/01/2015,FALSE,M94
A327,01/01/2015,FALSE,M28
A328,01/01/2015,FALSE,M22
A328,01/01/2015,FALSE,M99
A328,01/01/2015,FALSE,M6
A329,01/01/2015,FALSE,M71
A329,01/01/2015,FALSE,M73
A329,01/01/2015,FALSE,M56
A329,01/01/2015,FALSE,M61
A329,01/01/2015,FALSE,M94
A330,01/01/2015,FALSE,M91
A330,01/01/2015,FALSE,M75
A330,01/01/2015,FALSE,M17
A331,01/01/2015,FALSE,M33
A331,01/01/2015,FALSE,M84
A331,01/01/2015,FALSE,M39
A332,01/01/2015,FALSE,M15
A332,01/01/2015,FALSE,M3
A333,01/01/2015,FALSE,M31
A333,01/01/2015,FALSE,M29
A334,01/01/2015,FALSE,M55
A334,01/01/2015,FALSE,M32
A334,01/01/2015,FALSE,M81
A334,01/01/2015,FALSE,M56
A335,01/01/2015,FALSE,M52
A335,01/01/2015,FALSE,M32
A336,01/01/2015,FALSE,M99
A336,01/01/2015,FALSE,M1
A336,01/01/2015,FALSE,M43
A337,01/01/2015,FALSE,M67
A338,01/01/2015,FALSE,M6
A338,01/01/2015,FALSE,M20
A338,01/01/2015,FALSE,M97
A339,01/01/2015,FALSE,M79
A339,01/01/2015,FALSE,M66
A339,01/01/2015,FALSE,M13
A339,01/01/2015,FALSE,M82
A340,01/01/2015,FALSE,M98
A340,01/01/2015,FALSE,M37
A340,01/01/2015,FALSE,M34
A341,01/01/2015,TRUE,M33
A341,01/01/2015,FALSE,M17
A341,01/01/2015,FALSE,M66
A342,01/01/2015,FALSE,M47
A342,01/01/2015,FALSE,M35
A342,01/01/2015,FALSE,M80
A343,01/01/2015,FALSE,M57
A343,01/01/2015,FALSE,M62
A343,01/01/2015,FALSE,M4
A343,01/01/2015,FALSE,M15
A343,01/01/2015,FALSE,M81
A343,01/01/2015,FALSE,M31
A343,01/01/2015,FALSE,M67
A344,01/01/2015,FALSE,M49
A344,01/01/2015,FALSE,M33
A344,01/01/2015,FALSE,M72
A345,01/01/2015,FALSE,M42
A345,01/01/2015,FALSE,M16
A346,01/01/2015,FALSE,M59
A347,01/01/2015,FALSE,M26
A347,01/01/2015,FALSE,M30
A348,01/01/2015,FALSE,M61
A349,01/01/2015,FALSE,M85
A349,01/01/2015,FALSE,M49
A350,01/01/2015,FALSE,M51
A351,01/01/2015,FALSE,M94
A351,01/01/2015,FALSE,M99
A352,01/01/2015,FALSE,M24
A352,01/01/2015,FALSE,M36
A353,01/01/2015,FALSE,M59
A353,01/01/2015,FALSE,M9
A354,01/01/2015,FALSE,M84
A354,01/01/2015,FALSE,M34
A354,01/01/2015,FALSE,M28
A354,01/01/2015,FALSE,M50
A354,01/01/2015,FALSE,M80
A354,01/01/2015,FALSE,M89
A355,01/01/2015,FALSE,M26
A355,01/01/2015,FALSE,M78
A356,01/01/2015,FALSE,M80
A356,01/01/2015,FALSE,M11
A357,01/01/2015,TRUE,M31
A357,01/01/2015,FALSE,M90
A357,01/01/2015,FALSE,M55
A357,01/01/2015,FALSE,M43
A358,01/01/2015,FALSE,M0
A359,01/01/2015,FALSE,M15
A359,01/01/2015,FALSE,M92
A359,01/01/2015,FALSE,M63
A359,01/01/2015,FALSE,M96
A359,01/01/2015,FALSE,M26
A360,01/01/2015,FALSE,M63
A360,01/01/2015,FALSE,M23
A361,01/01/2015,FALSE,M97
A361,01/01/2015,FALSE,M12
A361,01/01/2015,FALSE,M12
A362,01/01/2015,FALSE,M86
A362,01/01/2015,FALSE,M77
A363,01/01/2015,FALSE,M78
A364,01/01/2015,FALSE,M15
A364,01/01/2015,FALSE,M46
A365,01/01/2015,FALSE,M26
A365,01/01/2015,FALSE,M95
A366,01/01/2015,FALSE,M11
A366,01/01/2015,FALSE,M29
A367,01/01/2015,FALSE,M37
A368,01/01/2015,FALSE,M66
A368,01/01/2015,FALSE,M13
A368,01/01/2015,FALSE,M86
A368,01/01/2015,FALSE,M83
A368,01/01/2015,FALSE,M58
A369,01/01/2015,FALSE,M82
A369,01/01/2015,FALSE,M14
A369,01/01/2015,FALSE,M5
A369,01/01/2015,FALSE,M92
A370,01/01/2015,FALSE,M91
A370,01/01/2015,FALSE,M95
A370,01/01/2015,FALSE,M39
A371,01/01/2015,FALSE,M19
A371,01/01/2015,FALSE,M16
A371,01/01/2015,FALSE,M38
A372,01/01/2015,FALSE,M46
A373,01/01/2015,FALSE,M18
A373,01/01/2015,FALSE,M14
A373,01/01/2015,FALSE,M81
A373,01/01/2015,FALSE,M44
A373,01/01/2015,FALSE,M14
A373,01/01/2015,FALSE,M64
A373,01/01/2015,FALSE,M42
A373,01/01/2015,FALSE,M79
A373,01/01/2015,FALSE,M51
A374,01/01/2015,FALSE,M8
A374,01/01/2015,FALSE,M61
A374,01/01/2015,FALSE,M40
A375,01/01/2015,FALSE,M82
A375,01/01/2015,FALSE,M66
A376,01/01/2015,FALSE,M77
A376,01/01/2015,FALSE,M87
A377,01/01/2015,FALSE,M64
A377,01/01/2015,FALSE,M46
A377,01/01/2015,FALSE,M14
A377,01/01/2015,FALSE,M40
A378,01/01/2015,FALSE,M70
A378,01/01/2015,FALSE,M46
A379,01/01/2015,FALSE,M65
A380,01/01/2015,FALSE,M33
A380,01/01/2015,FALSE,M54
A380,01/01/2015,FALSE,M44
A380,01/01/2015,FALSE,M69
A381,01/01/2015,FALSE,M89
A381,01/01/2015,FALSE,M29
A381,01/01/2015,FALSE,M23
A382,01/01/2015,FALSE,M38
A382,01/01/2015,FALSE,M76
A383,01/01/2015,FALSE,M69
A384,01/01/2015,FALSE,M31
A385,01/01/2015,FALSE,M3
A385,01/01/2015,FALSE,M50
A385,01/01/2015,FALSE,M58
A386,01/01/2015,FALSE,M58
A386,01/01/2015,FALSE,M58
A387,01/01/2015,FALSE,M31
A387,01/01/2015,FALSE,M43
A387,01/01/2015,FALSE,M75
A387,01/01/2015,FALSE,M51
A387,01/01/2015,FALSE,M91
A388,01/01/2015,FALSE,M62
A388,01/01/2015,FALSE,M85
A388,01/01/2015,FALSE,M86
A388,01/01/2015,FALSE,M42
A388,01/01/2015,FALSE,M67
A389,01/01/2015,FALSE,M75
A390,01/01/2015,FALSE,M65
A390,01/01/2015,FALSE,M19
A390,01/01/2015,FALSE,M21
A391,01/01/2015,FALSE,M85
A392,01/01/2015,FALSE,M67
A392,01/01/2015,FALSE,M48
A392,01/01/2015,FALSE,M33
A394,01/01/2015,FALSE,M99
A394,01/01/2015,FALSE,M7
A394,01/01/2015,FALSE,M15
A394,01/01/2015,FALSE,M11
A394,01/01/2015,FALSE,M3
A395,01/01/2015,FALSE,M80
A395,01/01/2015,FALSE,M4
A395,01/01/2015,FALSE,M21
A395,01/01/2015,FALSE,M97
A396,01/01/2015,FALSE,M74
A396,01/01/2015,FALSE,M51
A396,01/01/2015,FALSE,M4
A397,01/01/2015,FALSE,M78
A397,01/01/2015,FALSE,M67
A397,01/01/2015,FALSE,M61
A398,01/01/2015,FALSE,M18
A398,01/01/2015,FALSE,M49
A399,01/01/2015,FALSE,M7
A399,01/01/2015,FALSE,M45
A399,01/01/2015,FALSE,M19
A399,01/01/2015,FALSE,M96
A400,01/01/2015,FALSE,M65
A400,01/01/2015,FALSE,M93
A400,01/01/2015,FALSE,M87
A401,01/01/2015,FALSE,M74
A401,01/01/2015,FALSE,M35
A401,01/01/2015,FALSE,M6
A401,01/01/2015,FALSE,M9
A401,01/01/2015,FALSE,M89
A401,01/01/2015,FALSE,M30
A402,01/01/2015,FALSE,M84
A402,01/01/2015,FALSE,M98
A402,01/01/2015,FALSE,M32
A402,01/01/2015,FALSE,M40
A403,01/01/2015,FALSE,M58
A403,01/01/2015,FALSE,M64
A404,01/01/2015,FALSE,M83
A404,01/01/2015,FALSE,M52
A404,01/01/2015,FALSE,M46
A404,01/01/2015,FALSE,M88
A404,01/01/2015,FALSE,M63
A404,01/01/2015,FALSE,M10
A404,01/01/2015,FALSE,M93
A405,01/01/2015,FALSE,M5
A406,01/01/2015,FALSE,M45
A406,01/01/2015,FALSE,M54
A407,01/01/2015,FALSE,M62
A408,01/01/2015,FALSE,M4
A408,01/01/2015,FALSE,M76
A409,01/01/2015,FALSE,M82
A409,01/01/2015,FALSE,M51
A410,01/01/2015,FALSE,M83
A411,01/01/2015,FALSE,M41
A411,01/01/2015,FALSE,M15
A411,01/01/2015,FALSE,M17
A412,01/01/2015,FALSE,M92
A414,01/01/2015,FALSE,M79
A415,01/01/2015,FALSE,M68
A415,01/01/2015,FALSE,M70
A415,01/01/2015,FALSE,M51
A416,01/01/2015,FALSE,M44
A416,01/01/2015,FALSE,M21
A416,01/01/2015,FALSE,M39
A417,01/01/2015,FALSE,M76
A417,01/01/2015,FALSE,M31
A417,01/01/2015,FALSE,M3
A417,01/01/2015,FALSE,M43
A418,01/01/2015,FALSE,M5
A419,01/01/2015,FALSE,M36
A419,01/01/2015,FALSE,M56
A419,01/01/2015,FALSE,M1
A419,01/01/2015,FALSE,M74
A420,01/01/2015,FALSE,M34
A420,01/01/2015,FALSE,M34
A421,01/01/2015,FALSE,M93
A421,01/01/2015,FALSE,M27
A421,01/01/2015,FALSE,M18
A421,01/01/2015,FALSE,M18
A421,01/01/2015,FALSE,M67
A422,01/01/2015,FALSE,M13
A423,01/01/2015,FALSE,M17
A423,01/01/2015,FALSE,M5
A423,01/01/2015,FALSE,M16
A423,01/01/2015,FALSE,M9
A424,01/01/2015,FALSE,M25
A425,01/01/2015,FALSE,M54
A425,01/01/2015,FALSE,M33
A425,01/01/2015,FALSE,M69
A425,01/01/2015,FALSE,M31
A425,01/01/2015,FALSE,M10
A428,01/01/2015,FALSE,M19
A428,01/01/2015,FALSE,M43
A428,01/01/2015,FALSE,M85
A428,01/01/2015,FALSE,M48
A429,01/01/2015,FALSE,M46
A429,01/01/2015,FALSE,M91
A430,01/01/2015,FALSE,M83
A431,01/01/2015,FALSE,M64
A431,01/01/2015,FALSE,M62
A431,01/01/2015,FALSE,M77
A431,01/01/2015,FALSE,M83
A431,01/01/2015,FALSE,M31
A431,01/01/2015,FALSE,M94
A431,01/01/2015,FALSE,M83
A431,01/01/2015,FALSE,M4
A431,01/01/2015,FALSE,M76
A432,01/01/2015,FALSE,M38
A432,01/01/2015,FALSE,M90
A432,01/01/2015,FALSE,M60
A432,01/01/2015,FALSE,M15
A432,01/01/2015,FALSE,M24
A432,01/01/2015,FALSE,M11
A433,01/01/2015,FALSE,M57
A433,01/01/2015,FALSE,M21
A433,01/01/2015,FALSE,M63
A434,01/01/2015,FALSE,M79
A435,01/01/2015,FALSE,M58
A435,01/01/2015,FALSE,M27
A435,01/01/2015,FALSE,M83
A435,01/01/2015,FALSE,M7
A436,01/01/2015,FALSE,M69
A436,01/01/2015,FALSE,M84
A436,01/01/2015,FALSE,M61
A436,01/01/2015,FALSE,M19
A437,01/01/2015,FALSE,M88
A437,01/01/2015,FALSE,M65
A437,01/01/2015,FALSE,M0
A437,01/01/2015,FALSE,M19
A437,01/01/2015,FALSE,M20
A438,01/01/2015,FALSE,M87
A438,01/01/2015,FALSE,M16
A439,01/01/2015,FALSE,M22
A439,01/01/2015,FALSE,M48
A439,01/01/2015,FALSE,M17
A440,01/01/2015,FALSE,M15
A441,01/01/2015,FALSE,M93
A441,01/01/2015,FALSE,M15
A441,01/01/2015,FALSE,M35
A442,01/01/2015,FALSE,M93
A442,01/01/2015,FALSE,M58
A442,01/01/2015,FALSE,M26
A442,01/01/2015,FALSE,M74
A443,01/01/2015,FALSE,M91
A443,01/01/2015,FALSE,M53
A443,01/01/2015,FALSE,M59
A443,01/01/2015,FALSE,M21
A443,01/01/2015,FALSE,M64
A443,01/01/2015,FALSE,M31
A445,01/01/2015,FALSE,M2
A446,01/01/2015,FALSE,M53
A446,01/01/2015,FALSE,M83
A447,01/01/2015,FALSE,M70
A447,01/01/2015,FALSE,M20
A447,01/01/2015,FALSE,M57
A448,01/01/2015,FALSE,M74
A448,01/01/2015,FALSE,M82
A448,01/01/2015,FALSE,M13
A448,01/01/2015,FALSE,M21
A449,01/01/2015,FALSE,M10
A449,01/01/2015,FALSE,M95
A450,01/01/2015,FALSE,M97
A450,01/01/2015,FALSE,M63
A450,01/01/2015,FALSE,M51
A451,01/01/2015,FALSE,M89
A451,01/01/2015,FALSE,M45
A451,01/01/2015,FALSE,M29
A451,01/01/2015,FALSE,M94
A452,01/01/2015,FALSE,M1
A452,01/01/2015,FALSE,M80
A453,01/01/2015,FALSE,M46
A453,01/01/2015,FALSE,M17
A454,01/01/2015,FALSE,M7
A454,01/01/2015,FALSE,M31
A454,01/01/2015,FALSE,M31
A455,01/01/2015,FALSE,M2
A455,01/01/2015,FALSE,M18
A455,01/01/2015,FALSE,M94
A456,01/01/2015,FALSE,M35
A456,01/01/2015,FALSE,M9
A456,01/01/2015,FALSE,M78
A456,01/01/2015,FALSE,M86
A456,01/01/2015,FALSE,M25
A457,01/01/2015,FALSE,M68
A457,01/01/2015,FALSE,M82
A458,01/01/2015,FALSE,M44
A458,01/01/2015,FALSE,M16
A458,01/01/2015,FALSE,M40
A459,01/01/2015,FALSE,M12
A460,01/01/2015,FALSE,M94
A461,01/01/2015,FALSE,M6
A461,01/01/2015,FALSE,M80
A461,01/01/2015,FALSE,M18
A461,01/01/2015,FALSE,M45
A461,01/01/2015,FALSE,M81
A462,01/01/2015,FALSE,M12
A462,01/01/2015,FALSE,M10
A462,01/01/2015,FALSE,M45
A462,01/01/2015,FALSE,M4
A462,01/01/2015,FALSE,M40
A462,01/01/2015,FALSE,M61
A463,01/01/2015,FALSE,M70
A463,01/01/2015,FALSE,M43
A463,01/01/2015,FALSE,M5
A463,01/01/2015,FALSE,M33
A463,01/01/2015,FALSE,M19
A463,01/01/2015,FALSE,M24
A464,01/01/2015,FALSE,M45
A465,01/01/2015,FALSE,M39
A465,01/01/2015,FALSE,M0
A466,01/01/2015,FALSE,M65
A466,01/01/2015,FALSE,M62
A466,01/01/2015,FALSE,M48
A466,01/01/2015,FALSE,M43
A467,01/01/2015,FALSE,M52
A467,01/01/2015,FALSE,M32
A467,01/01/2015,FALSE,M36
A467,01/01/2015,FALSE,M59
A468,01/01/2015,FALSE,M43
A468,01/01/2015,FALSE,M69
A469,01/01/2015,FALSE,M26
A469,01/01/2015,FALSE,M22
A469,01/01/2015,FALSE,M51
A469,01/01/2015,FALSE,M86
A470,01/01/2015,FALSE,M30
A470,01/01/2015,FALSE,M45
A470,01/01/2015,FALSE,M11
A471,01/01/2015,FALSE,M54
A471,01/01/2015,FALSE,M26
A471,01/01/2015,FALSE,M40
A471,01/01/2015,FALSE,M91
A471,01/01/2015,FALSE,M17
A472,01/01/2015,FALSE,M11
A472,01/01/2015,FALSE,M41
A473,01/01/2015,FALSE,M86
A473,01/01/2015,FALSE,M8
A473,01/01/2015,FALSE,M38
A474,01/01/2015,FALSE,M69
A474,01/01/2015,FALSE,M36
A474,01/01/2015,FALSE,M36
A474,01/01/2015,FALSE,M70
A474,01/01/2015,FALSE,M9
A474,01/01/2015,FALSE,M22
A474,01/01/2015,FALSE,M4
A475,01/01/2015,TRUE,M56
A476,01/01/2015,FALSE,M36
A477,01/01/2015,FALSE,M28
A477,01/01/2015,FALSE,M11
A477,01/01/2015,FALSE,M21
A478,01/01/2015,FALSE,M84
A478,01/01/2015,FALSE,M74
A480,01/01/2015,FALSE,M16
A480,01/01/2015,FALSE,M18
A480,01/01/2015,FALSE,M62
A480,01/01/2015,FALSE,M99
A480,01/01/2015,FALSE,M53
A480,01/01/2015,FALSE,M86
A481,01/01/2015,FALSE,M83
A482,01/01/2015,FALSE,M30
A482,01/01/2015,FALSE,M34
A482,01/01/2015,FALSE,M31
A482,01/01/2015,FALSE,M81
A482,01/01/2015,FALSE,M34
A483,01/01/2015,FALSE,M35
A483,01/01/2015,FALSE,M33
A483,01/01/2015,FALSE,M47
A484,01/01/2015,FALSE,M68
A485,01/01/2015,FALSE,M17
A486,01/01/2015,FALSE,M61
A486,01/01/2015,FALSE,M88
A486,01/01/2015,FALSE,M50
A486,01/01/2015,FALSE,M25
A486,01/01/2015,FALSE,M3
A486,01/01/2015,FALSE,M61
A487,01/01/2015,FALSE,M69
A487,01/01/2015,FALSE,M13
A488,01/01/2015,FALSE,M14
A488,01/01/2015,FALSE,M12
A488,01/01/2015,FALSE,M97
A489,01/01/2015,FALSE,M20
A490,01/01/2015,FALSE,M24
A490,01/01/2015,FALSE,M59
A490,01/01/2015,FALSE,M74
A490,01/01/2015,FALSE,M8
A490,01/01/2015,FALSE,M41
A491,01/01/2015,FALSE,M91
A491,01/01/2015,FALSE,M83
A491,01/01/2015,FALSE,M21
A491,01/01/2015,FALSE,M76
A492,01/01/2015,FALSE,M24
A492,01/01/2015,FALSE,M64
A493,01/01/2015,FALSE,M56
A493,01/01/2015,FALSE,M81
A493,01/01/2015,FALSE,M23
A493,01/01/2015,FALSE,M61
A494,01/01/2015,FALSE,M4
A494,01/01/2015,FALSE,M63
A494,01/01/2015,FALSE,M88
A494,01/01/2015,FALSE,M28
A494,01/01/2015,FALSE,M64
A494,01/01/2015,FALSE,M54
A495,01/01/2015,FALSE,M43
A495,01/01/2015,FALSE,M49
A495,01/01/2015,FALSE,M35
A496,01/01/2015,FALSE,M49
A496,01/01/2015,FALSE,M49
A496,01/01/2015,FALSE,M38
A496,01/01/2015,FALSE,M87
A497,01/01/2015,FALSE,M73
A497,01/01/2015,FALSE,M17
A498,01/01/2015,FALSE,M14
A498,01/01/2015,FALSE,M12
A499,01/01/2015,FALSE,M22
A499,01/01/2015,FALSE,M94
A499,01/01/2015,FALSE,M45
A499,01/01/2015,FALSE,M42
A500,01/01/2015,FALSE,M47
A500,01/01/2015,FALSE,M1
A500,01/01/2015,FALSE,M7
